ParamNum,State,Frequency,MultiStableState,Stability Type,RepNum,Motif
295.0,'01',0.035,'00 01',2,1,TSSA
296.0,'01',0.742,'01 10',2,1,TSSA
296.0,'10',0.258,'01 10',2,1,TSSA
297.0,'10',1.0,'10',1,1,TSSA
298.0,'10',1.0,'10',1,1,TSSA
299.0,'01',0.843,'01 10',2,1,TSSA
299.0,'10',0.157,'01 10',2,1,TSSA
300.0,'01',0.949,'01 10',2,1,TSSA
300.0,'10',0.051,'01 10',2,1,TSSA
301.0,'10',1.0,'10',1,1,TSSA
302.0,'01',0.932,'01 10',2,1,TSSA
302.0,'10',0.068,'01 10',2,1,TSSA
303.0,'01',0.889,'01 10',2,1,TSSA
303.0,'10',0.111,'01 10',2,1,TSSA
304.0,'10',1.0,'10',1,1,TSSA
305.0,'01',0.245,'01 10',2,1,TSSA
305.0,'10',0.755,'01 10',2,1,TSSA
306.0,'01',0.025,'01 10',2,1,TSSA
306.0,'10',0.975,'01 10',2,1,TSSA
307.0,'01',0.025,'01 10',2,1,TSSA
307.0,'10',0.975,'01 10',2,1,TSSA
308.0,'01',0.689,'01 10',2,1,TSSA
308.0,'10',0.311,'01 10',2,1,TSSA
309.0,'01',0.128,'01 10',2,1,TSSA
309.0,'10',0.872,'01 10',2,1,TSSA
310.0,'01',0.118,'01 10',2,1,TSSA
310.0,'10',0.882,'01 10',2,1,TSSA
311.0,'01',0.081,'01 10',2,1,TSSA
311.0,'10',0.919,'01 10',2,1,TSSA
312.0,'01',0.263,'01 10',2,1,TSSA
312.0,'10',0.737,'01 10',2,1,TSSA
313.0,'01',0.284,'01 10',2,1,TSSA
313.0,'10',0.716,'01 10',2,1,TSSA
314.0,'01',1.0,'01',1,1,TSSA
315.0,'01',0.725,'01 10',2,1,TSSA
315.0,'10',0.275,'01 10',2,1,TSSA
316.0,'01',1.0,'01',1,1,TSSA
317.0,'00',1.0,'00',1,1,TSSA
318.0,'00',0.284,'00 10',2,1,TSSA
318.0,'10',0.716,'00 10',2,1,TSSA
319.0,'01',0.865,'01 10',2,1,TSSA
319.0,'10',0.135,'01 10',2,1,TSSA
320.0,'00',0.002,'00 01 10',3,1,TSSA
320.0,'01',0.857,'00 01 10',3,1,TSSA
320.0,'10',0.141,'00 01 10',3,1,TSSA
321.0,'01',0.17617617617617617,'01 10',2,1,TSSA
321.0,'10',0.8238238238238238,'01 10',2,1,TSSA
322.0,'10',1.0,'10',1,1,TSSA
323.0,'01',0.305,'01 10',2,1,TSSA
323.0,'10',0.695,'01 10',2,1,TSSA
324.0,'01',1.0,'01',1,1,TSSA
325.0,'01',0.497,'01 10',2,1,TSSA
325.0,'10',0.503,'01 10',2,1,TSSA
326.0,'01',1.0,'01',1,1,TSSA
327.0,'01',0.995,'01 10',2,1,TSSA
327.0,'10',0.005,'01 10',2,1,TSSA
328.0,'00',0.103,'00 01',2,1,TSSA
328.0,'01',0.897,'00 01',2,1,TSSA
329.0,'01',0.632,'01 10',2,1,TSSA
329.0,'10',0.368,'01 10',2,1,TSSA
330.0,'01',0.94,'01 10',2,1,TSSA
330.0,'10',0.06,'01 10',2,1,TSSA
331.0,'01',0.331,'01 10',2,1,TSSA
331.0,'10',0.669,'01 10',2,1,TSSA
332.0,'01',0.015,'01 10',2,1,TSSA
332.0,'10',0.985,'01 10',2,1,TSSA
333.0,'01',0.807,'01 10',2,1,TSSA
333.0,'10',0.193,'01 10',2,1,TSSA
334.0,'01',0.868,'01 10',2,1,TSSA
334.0,'10',0.132,'01 10',2,1,TSSA
335.0,'01',1.0,'01',1,1,TSSA
336.0,'00',0.002,'00 01 10',3,1,TSSA
336.0,'01',0.498,'00 01 10',3,1,TSSA
336.0,'10',0.5,'00 01 10',3,1,TSSA
337.0,'01',0.924,'01 10',2,1,TSSA
337.0,'10',0.076,'01 10',2,1,TSSA
338.0,'01',1.0,'01',1,1,TSSA
339.0,'01',0.997,'01 10',2,1,TSSA
339.0,'10',0.003,'01 10',2,1,TSSA
340.0,'01',0.77,'01 10',2,1,TSSA
340.0,'10',0.23,'01 10',2,1,TSSA
341.0,'01',0.041,'01 10',2,1,TSSA
341.0,'10',0.959,'01 10',2,1,TSSA
342.0,'01',0.754,'01 10',2,1,TSSA
342.0,'10',0.246,'01 10',2,1,TSSA
343.0,'01',0.982,'01 10',2,1,TSSA
343.0,'10',0.018,'01 10',2,1,TSSA
344.0,'01',0.269,'01 10',2,1,TSSA
344.0,'10',0.731,'01 10',2,1,TSSA
345.0,'01',0.968,'01 10',2,1,TSSA
345.0,'10',0.032,'01 10',2,1,TSSA
346.0,'01',0.38,'01 10',2,1,TSSA
346.0,'10',0.62,'01 10',2,1,TSSA
347.0,'01',1.0,'01',1,1,TSSA
348.0,'01',0.086,'01 10',2,1,TSSA
348.0,'10',0.914,'01 10',2,1,TSSA
349.0,'01',1.0,'01',1,1,TSSA
350.0,'01',1.0,'01',1,1,TSSA
351.0,'01',0.961,'01 10',2,1,TSSA
351.0,'10',0.039,'01 10',2,1,TSSA
352.0,'01',0.78,'01 10',2,1,TSSA
352.0,'10',0.22,'01 10',2,1,TSSA
353.0,'01',0.72,'01 10',2,1,TSSA
353.0,'10',0.28,'01 10',2,1,TSSA
354.0,'00',0.011,'00 01 10',3,1,TSSA
354.0,'01',0.122,'00 01 10',3,1,TSSA
354.0,'10',0.867,'00 01 10',3,1,TSSA
355.0,'01',0.765,'01 10',2,1,TSSA
355.0,'10',0.235,'01 10',2,1,TSSA
356.0,'01',0.177,'01 10',2,1,TSSA
356.0,'10',0.823,'01 10',2,1,TSSA
357.0,'01',0.818,'01 10',2,1,TSSA
357.0,'10',0.182,'01 10',2,1,TSSA
358.0,'00',0.721,'00 01',2,1,TSSA
358.0,'01',0.279,'00 01',2,1,TSSA
359.0,'01',0.167,'01 10',2,1,TSSA
359.0,'10',0.833,'01 10',2,1,TSSA
360.0,'01',0.021,'01 10',2,1,TSSA
360.0,'10',0.979,'01 10',2,1,TSSA
361.0,'01',1.0,'01',1,1,TSSA
362.0,'01',0.598,'01 10',2,1,TSSA
362.0,'10',0.402,'01 10',2,1,TSSA
363.0,'00',0.19,'00 01',2,1,TSSA
363.0,'01',0.81,'00 01',2,1,TSSA
364.0,'10',1.0,'10',1,1,TSSA
365.0,'10',1.0,'10',1,1,TSSA
366.0,'10',1.0,'10',1,1,TSSA
367.0,'01',0.292,'01 10',2,1,TSSA
367.0,'10',0.708,'01 10',2,1,TSSA
368.0,'01',0.953,'01 10',2,1,TSSA
368.0,'10',0.047,'01 10',2,1,TSSA
369.0,'01',0.771,'01 10',2,1,TSSA
369.0,'10',0.229,'01 10',2,1,TSSA
370.0,'01',1.0,'01',1,1,TSSA
371.0,'01',1.0,'01',1,1,TSSA
372.0,'01',0.972,'01 10',2,1,TSSA
372.0,'10',0.028,'01 10',2,1,TSSA
373.0,'01',0.924,'01 10',2,1,TSSA
373.0,'10',0.076,'01 10',2,1,TSSA
374.0,'10',1.0,'10',1,1,TSSA
375.0,'01',1.0,'01',1,1,TSSA
376.0,'00',0.781,'00 01 10',3,1,TSSA
376.0,'01',0.115,'00 01 10',3,1,TSSA
376.0,'10',0.104,'00 01 10',3,1,TSSA
377.0,'00',0.111,'00 10',2,1,TSSA
377.0,'10',0.889,'00 10',2,1,TSSA
378.0,'01',0.852,'01 10',2,1,TSSA
378.0,'10',0.148,'01 10',2,1,TSSA
379.0,'10',1.0,'10',1,1,TSSA
380.0,'01',0.116,'01 10',2,1,TSSA
380.0,'10',0.884,'01 10',2,1,TSSA
381.0,'01',0.174,'01 10',2,1,TSSA
381.0,'10',0.826,'01 10',2,1,TSSA
382.0,'01',0.826,'01 10',2,1,TSSA
382.0,'10',0.174,'01 10',2,1,TSSA
383.0,'01',0.003,'01 10',2,1,TSSA
383.0,'10',0.997,'01 10',2,1,TSSA
384.0,'01',0.959,'01 10',2,1,TSSA
384.0,'10',0.041,'01 10',2,1,TSSA
385.0,'01',0.986,'01 10',2,1,TSSA
385.0,'10',0.014,'01 10',2,1,TSSA
386.0,'01',0.002,'01 10',2,1,TSSA
386.0,'10',0.998,'01 10',2,1,TSSA
387.0,'01',0.534,'01 10',2,1,TSSA
387.0,'10',0.466,'01 10',2,1,TSSA
388.0,'01',0.388,'01 10',2,1,TSSA
388.0,'10',0.612,'01 10',2,1,TSSA
389.0,'01',0.497,'01 10',2,1,TSSA
389.0,'10',0.503,'01 10',2,1,TSSA
390.0,'00',0.174,'00 01 10',3,1,TSSA
390.0,'01',0.24,'00 01 10',3,1,TSSA
390.0,'10',0.586,'00 01 10',3,1,TSSA
391.0,'01',0.997,'01 10',2,1,TSSA
391.0,'10',0.003,'01 10',2,1,TSSA
392.0,'01',0.957,'01 10',2,1,TSSA
392.0,'10',0.043,'01 10',2,1,TSSA
393.0,'10',1.0,'10',1,1,TSSA
394.0,'10',1.0,'10',1,1,TSSA
395.0,'01',1.0,'01',1,1,TSSA
396.0,'01',0.624,'01 10',2,1,TSSA
396.0,'10',0.376,'01 10',2,1,TSSA
397.0,'10',1.0,'10',1,1,TSSA
398.0,'01',0.953,'01 10',2,1,TSSA
398.0,'10',0.047,'01 10',2,1,TSSA
399.0,'00',0.067,'00 01 10',3,1,TSSA
399.0,'01',0.884,'00 01 10',3,1,TSSA
399.0,'10',0.049,'00 01 10',3,1,TSSA
400.0,'01',0.266,'01 10',2,1,TSSA
400.0,'10',0.734,'01 10',2,1,TSSA
401.0,'01',0.116,'01 10',2,1,TSSA
401.0,'10',0.884,'01 10',2,1,TSSA
402.0,'00',0.003,'00 01 10',3,1,TSSA
402.0,'01',0.931,'00 01 10',3,1,TSSA
402.0,'10',0.066,'00 01 10',3,1,TSSA
403.0,'01',0.843,'01 10',2,1,TSSA
403.0,'10',0.157,'01 10',2,1,TSSA
404.0,'01',0.724,'01 10',2,1,TSSA
404.0,'10',0.276,'01 10',2,1,TSSA
405.0,'01',0.778,'01 10',2,1,TSSA
405.0,'10',0.222,'01 10',2,1,TSSA
406.0,'01',0.035,'01 10',2,1,TSSA
406.0,'10',0.965,'01 10',2,1,TSSA
407.0,'10',1.0,'10',1,1,TSSA
408.0,'01',0.007,'01 10',2,1,TSSA
408.0,'10',0.993,'01 10',2,1,TSSA
409.0,'00',0.001,'00 01 10',3,1,TSSA
409.0,'01',0.112,'00 01 10',3,1,TSSA
409.0,'10',0.887,'00 01 10',3,1,TSSA
410.0,'01',0.881,'01 10',2,1,TSSA
410.0,'10',0.119,'01 10',2,1,TSSA
411.0,'00',0.102,'00 01',2,1,TSSA
411.0,'01',0.898,'00 01',2,1,TSSA
412.0,'01',0.12,'01 10',2,1,TSSA
412.0,'10',0.88,'01 10',2,1,TSSA
413.0,'01',0.023,'01 10',2,1,TSSA
413.0,'10',0.977,'01 10',2,1,TSSA
414.0,'01',0.548,'01 10',2,1,TSSA
414.0,'10',0.452,'01 10',2,1,TSSA
415.0,'01',1.0,'01',1,1,TSSA
416.0,'01',0.99,'01 10',2,1,TSSA
416.0,'10',0.01,'01 10',2,1,TSSA
417.0,'01',0.887,'01 10',2,1,TSSA
417.0,'10',0.113,'01 10',2,1,TSSA
418.0,'00',0.18,'00 01 10',3,1,TSSA
418.0,'01',0.196,'00 01 10',3,1,TSSA
418.0,'10',0.624,'00 01 10',3,1,TSSA
419.0,'01',0.783,'01 10',2,1,TSSA
419.0,'10',0.217,'01 10',2,1,TSSA
420.0,'01',0.358,'01 10',2,1,TSSA
420.0,'10',0.642,'01 10',2,1,TSSA
421.0,'01',0.214,'01 10',2,1,TSSA
421.0,'10',0.786,'01 10',2,1,TSSA
422.0,'01',0.078,'01 10',2,1,TSSA
422.0,'10',0.922,'01 10',2,1,TSSA
423.0,'01',0.226,'01 10',2,1,TSSA
423.0,'10',0.774,'01 10',2,1,TSSA
424.0,'01',0.493,'01 10',2,1,TSSA
424.0,'10',0.507,'01 10',2,1,TSSA
425.0,'10',1.0,'10',1,1,TSSA
426.0,'01',0.75,'01 10',2,1,TSSA
426.0,'10',0.25,'01 10',2,1,TSSA
427.0,'01',1.0,'01',1,1,TSSA
428.0,'01',0.04,'01 10',2,1,TSSA
428.0,'10',0.96,'01 10',2,1,TSSA
429.0,'01',0.375,'01 10',2,1,TSSA
429.0,'10',0.625,'01 10',2,1,TSSA
430.0,'01',0.905,'01 10',2,1,TSSA
430.0,'10',0.095,'01 10',2,1,TSSA
431.0,'01',0.834,'01 10',2,1,TSSA
431.0,'10',0.166,'01 10',2,1,TSSA
432.0,'01',0.893,'01 10',2,1,TSSA
432.0,'10',0.107,'01 10',2,1,TSSA
433.0,'01',0.351,'01 10',2,1,TSSA
433.0,'10',0.649,'01 10',2,1,TSSA
434.0,'01',1.0,'01',1,1,TSSA
435.0,'01',1.0,'01',1,1,TSSA
436.0,'01',1.0,'01',1,1,TSSA
437.0,'01',0.582,'01 10',2,1,TSSA
437.0,'10',0.418,'01 10',2,1,TSSA
438.0,'01',0.01,'01 10',2,1,TSSA
438.0,'10',0.99,'01 10',2,1,TSSA
439.0,'01',1.0,'01',1,1,TSSA
440.0,'01',0.281,'01 10',2,1,TSSA
440.0,'10',0.719,'01 10',2,1,TSSA
441.0,'01',0.672,'01 10',2,1,TSSA
441.0,'10',0.328,'01 10',2,1,TSSA
442.0,'01',0.855,'01 10',2,1,TSSA
442.0,'10',0.145,'01 10',2,1,TSSA
443.0,'00',0.221,'00 10',2,1,TSSA
443.0,'10',0.779,'00 10',2,1,TSSA
444.0,'01',1.0,'01',1,1,TSSA
445.0,'01',1.0,'01',1,1,TSSA
446.0,'01',0.3,'01 10',2,1,TSSA
446.0,'10',0.7,'01 10',2,1,TSSA
447.0,'01',1.0,'01',1,1,TSSA
448.0,'01',0.19,'01 10',2,1,TSSA
448.0,'10',0.81,'01 10',2,1,TSSA
449.0,'10',1.0,'10',1,1,TSSA
450.0,'01',0.133,'01 10',2,1,TSSA
450.0,'10',0.867,'01 10',2,1,TSSA
451.0,'01',0.376,'01 10',2,1,TSSA
451.0,'10',0.624,'01 10',2,1,TSSA
452.0,'10',1.0,'10',1,1,TSSA
453.0,'00',0.016,'00 01 10',3,1,TSSA
453.0,'01',0.091,'00 01 10',3,1,TSSA
453.0,'10',0.893,'00 01 10',3,1,TSSA
454.0,'01',0.969,'01 10',2,1,TSSA
454.0,'10',0.031,'01 10',2,1,TSSA
455.0,'10',1.0,'10',1,1,TSSA
456.0,'00',0.149,'00 01',2,1,TSSA
456.0,'01',0.851,'00 01',2,1,TSSA
457.0,'01',0.773,'01 10',2,1,TSSA
457.0,'10',0.227,'01 10',2,1,TSSA
458.0,'00',0.001,'00 01 10',3,1,TSSA
458.0,'01',0.918,'00 01 10',3,1,TSSA
458.0,'10',0.081,'00 01 10',3,1,TSSA
459.0,'01',0.765,'01 10',2,1,TSSA
459.0,'10',0.235,'01 10',2,1,TSSA
460.0,'10',1.0,'10',1,1,TSSA
461.0,'01',1.0,'01',1,1,TSSA
462.0,'01',0.705,'01 10',2,1,TSSA
462.0,'10',0.295,'01 10',2,1,TSSA
463.0,'01',1.0,'01',1,1,TSSA
464.0,'01',0.807,'01 10',2,1,TSSA
464.0,'10',0.193,'01 10',2,1,TSSA
465.0,'01',0.977,'01 10',2,1,TSSA
465.0,'10',0.023,'01 10',2,1,TSSA
466.0,'01',0.954,'01 10',2,1,TSSA
466.0,'10',0.046,'01 10',2,1,TSSA
467.0,'00',0.667,'00 01 10',3,1,TSSA
467.0,'01',0.083,'00 01 10',3,1,TSSA
467.0,'10',0.25,'00 01 10',3,1,TSSA
468.0,'01',0.56,'01 10',2,1,TSSA
468.0,'10',0.44,'01 10',2,1,TSSA
469.0,'10',1.0,'10',1,1,TSSA
470.0,'00',0.995,'00 01',2,1,TSSA
470.0,'01',0.005,'00 01',2,1,TSSA
471.0,'01',0.99,'01 10',2,1,TSSA
471.0,'10',0.01,'01 10',2,1,TSSA
472.0,'00',0.556,'00 01 10',3,1,TSSA
472.0,'01',0.161,'00 01 10',3,1,TSSA
472.0,'10',0.283,'00 01 10',3,1,TSSA
473.0,'01',0.129,'01 10',2,1,TSSA
473.0,'10',0.871,'01 10',2,1,TSSA
474.0,'01',0.951,'01 10',2,1,TSSA
474.0,'10',0.049,'01 10',2,1,TSSA
475.0,'01',0.789,'01 10',2,1,TSSA
475.0,'10',0.211,'01 10',2,1,TSSA
476.0,'01',0.67,'01 10',2,1,TSSA
476.0,'10',0.33,'01 10',2,1,TSSA
477.0,'00',0.007,'00 01 10',3,1,TSSA
477.0,'01',0.843,'00 01 10',3,1,TSSA
477.0,'10',0.15,'00 01 10',3,1,TSSA
478.0,'01',0.525,'01 10',2,1,TSSA
478.0,'10',0.475,'01 10',2,1,TSSA
479.0,'01',0.658,'01 10',2,1,TSSA
479.0,'10',0.342,'01 10',2,1,TSSA
480.0,'01',0.023,'01 10',2,1,TSSA
480.0,'10',0.977,'01 10',2,1,TSSA
481.0,'10',1.0,'10',1,1,TSSA
482.0,'01',1.0,'01',1,1,TSSA
483.0,'01',1.0,'01',1,1,TSSA
484.0,'01',0.28,'01 10',2,1,TSSA
484.0,'10',0.72,'01 10',2,1,TSSA
485.0,'01',0.169,'01 10',2,1,TSSA
485.0,'10',0.831,'01 10',2,1,TSSA
486.0,'01',0.411,'01 10',2,1,TSSA
486.0,'10',0.589,'01 10',2,1,TSSA
487.0,'01',0.359,'01 10',2,1,TSSA
487.0,'10',0.641,'01 10',2,1,TSSA
488.0,'00',0.003,'00 01 10',3,1,TSSA
488.0,'01',0.781,'00 01 10',3,1,TSSA
488.0,'10',0.216,'00 01 10',3,1,TSSA
489.0,'01',0.921,'01 10',2,1,TSSA
489.0,'10',0.079,'01 10',2,1,TSSA
490.0,'00',0.035,'00 01 10',3,1,TSSA
490.0,'01',0.804,'00 01 10',3,1,TSSA
490.0,'10',0.161,'00 01 10',3,1,TSSA
491.0,'01',0.125,'01 10',2,1,TSSA
491.0,'10',0.875,'01 10',2,1,TSSA
492.0,'01',0.05005005005005005,'01 10',2,1,TSSA
492.0,'10',0.94994994994995,'01 10',2,1,TSSA
493.0,'01',0.045,'01 10',2,1,TSSA
493.0,'10',0.955,'01 10',2,1,TSSA
494.0,'01',0.64,'01 10',2,1,TSSA
494.0,'10',0.36,'01 10',2,1,TSSA
495.0,'01',0.192,'01 10',2,1,TSSA
495.0,'10',0.808,'01 10',2,1,TSSA
496.0,'10',1.0,'10',1,1,TSSA
497.0,'00',0.032,'00 01 10',3,1,TSSA
497.0,'01',0.128,'00 01 10',3,1,TSSA
497.0,'10',0.84,'00 01 10',3,1,TSSA
498.0,'01',0.23,'01 10',2,1,TSSA
498.0,'10',0.77,'01 10',2,1,TSSA
499.0,'01',0.002,'01 10',2,1,TSSA
499.0,'10',0.998,'01 10',2,1,TSSA
500.0,'01',0.975,'01 10',2,1,TSSA
500.0,'10',0.025,'01 10',2,1,TSSA
501.0,'01',0.708,'01 10',2,1,TSSA
501.0,'10',0.292,'01 10',2,1,TSSA
502.0,'01',0.929,'01 10',2,1,TSSA
502.0,'10',0.071,'01 10',2,1,TSSA
503.0,'10',1.0,'10',1,1,TSSA
504.0,'01',0.955,'01 10',2,1,TSSA
504.0,'10',0.045,'01 10',2,1,TSSA
505.0,'01',0.128,'01 10',2,1,TSSA
505.0,'10',0.872,'01 10',2,1,TSSA
506.0,'00',0.001,'00 01 10',3,1,TSSA
506.0,'01',0.809,'00 01 10',3,1,TSSA
506.0,'10',0.19,'00 01 10',3,1,TSSA
507.0,'10',1.0,'10',1,1,TSSA
508.0,'01',0.348,'01 10',2,1,TSSA
508.0,'10',0.652,'01 10',2,1,TSSA
509.0,'01',0.892,'01 10',2,1,TSSA
509.0,'10',0.108,'01 10',2,1,TSSA
510.0,'01',1.0,'01',1,1,TSSA
511.0,'10',1.0,'10',1,1,TSSA
512.0,'01',0.837,'01 10',2,1,TSSA
512.0,'10',0.163,'01 10',2,1,TSSA
513.0,'01',0.931,'01 10',2,1,TSSA
513.0,'10',0.069,'01 10',2,1,TSSA
514.0,'01',0.068,'01 10',2,1,TSSA
514.0,'10',0.932,'01 10',2,1,TSSA
515.0,'01',1.0,'01',1,1,TSSA
516.0,'01',0.008,'01 10',2,1,TSSA
516.0,'10',0.992,'01 10',2,1,TSSA
517.0,'01',0.026,'01 10',2,1,TSSA
517.0,'10',0.974,'01 10',2,1,TSSA
518.0,'01',0.123,'01 10',2,1,TSSA
518.0,'10',0.877,'01 10',2,1,TSSA
519.0,'01',0.149,'01 10',2,1,TSSA
519.0,'10',0.851,'01 10',2,1,TSSA
520.0,'01',0.867,'01 10',2,1,TSSA
520.0,'10',0.133,'01 10',2,1,TSSA
521.0,'10',1.0,'10',1,1,TSSA
522.0,'01',0.1,'01 10',2,1,TSSA
522.0,'10',0.9,'01 10',2,1,TSSA
523.0,'00',0.937,'00 10',2,1,TSSA
523.0,'10',0.063,'00 10',2,1,TSSA
524.0,'01',0.975,'01 10',2,1,TSSA
524.0,'10',0.025,'01 10',2,1,TSSA
525.0,'01',0.626,'01 10',2,1,TSSA
525.0,'10',0.374,'01 10',2,1,TSSA
526.0,'01',0.026,'01 10',2,1,TSSA
526.0,'10',0.974,'01 10',2,1,TSSA
527.0,'01',0.11,'01 10',2,1,TSSA
527.0,'10',0.89,'01 10',2,1,TSSA
528.0,'00',0.6436436436436437,'00 01',2,1,TSSA
528.0,'01',0.3563563563563564,'00 01',2,1,TSSA
529.0,'01',0.811,'01 10',2,1,TSSA
529.0,'10',0.189,'01 10',2,1,TSSA
530.0,'01',0.861,'01 10',2,1,TSSA
530.0,'10',0.139,'01 10',2,1,TSSA
531.0,'01',0.456,'01 10',2,1,TSSA
531.0,'10',0.544,'01 10',2,1,TSSA
532.0,'01',0.843,'01 10',2,1,TSSA
532.0,'10',0.157,'01 10',2,1,TSSA
533.0,'00',0.019,'00 01 10',3,1,TSSA
533.0,'01',0.852,'00 01 10',3,1,TSSA
533.0,'10',0.129,'00 01 10',3,1,TSSA
534.0,'01',0.911,'01 10',2,1,TSSA
534.0,'10',0.089,'01 10',2,1,TSSA
535.0,'01',1.0,'01',1,1,TSSA
536.0,'01',0.729,'01 10',2,1,TSSA
536.0,'10',0.271,'01 10',2,1,TSSA
537.0,'01',0.767,'01 10',2,1,TSSA
537.0,'10',0.233,'01 10',2,1,TSSA
538.0,'10',1.0,'10',1,1,TSSA
539.0,'01',0.227,'01 10',2,1,TSSA
539.0,'10',0.773,'01 10',2,1,TSSA
540.0,'01',0.342,'01 10',2,1,TSSA
540.0,'10',0.658,'01 10',2,1,TSSA
541.0,'10',1.0,'10',1,1,TSSA
542.0,'01',0.007,'01 10',2,1,TSSA
542.0,'10',0.993,'01 10',2,1,TSSA
543.0,'00',0.001,'00 01 10',3,1,TSSA
543.0,'01',0.183,'00 01 10',3,1,TSSA
543.0,'10',0.816,'00 01 10',3,1,TSSA
544.0,'01',1.0,'01',1,1,TSSA
545.0,'01',0.077,'01 10',2,1,TSSA
545.0,'10',0.923,'01 10',2,1,TSSA
546.0,'00',0.135,'00 01 10',3,1,TSSA
546.0,'01',0.712,'00 01 10',3,1,TSSA
546.0,'10',0.153,'00 01 10',3,1,TSSA
547.0,'10',1.0,'10',1,1,TSSA
548.0,'01',0.135,'01 10',2,1,TSSA
548.0,'10',0.865,'01 10',2,1,TSSA
549.0,'01',0.678,'01 10',2,1,TSSA
549.0,'10',0.322,'01 10',2,1,TSSA
550.0,'01',0.278,'01 10',2,1,TSSA
550.0,'10',0.722,'01 10',2,1,TSSA
551.0,'01',0.021,'01 10',2,1,TSSA
551.0,'10',0.979,'01 10',2,1,TSSA
552.0,'01',0.287,'01 10',2,1,TSSA
552.0,'10',0.713,'01 10',2,1,TSSA
553.0,'01',0.697,'01 10',2,1,TSSA
553.0,'10',0.303,'01 10',2,1,TSSA
554.0,'01',0.007021063189568706,'01 10',2,1,TSSA
554.0,'10',0.9929789368104313,'01 10',2,1,TSSA
555.0,'01',0.886,'01 10',2,1,TSSA
555.0,'10',0.114,'01 10',2,1,TSSA
556.0,'01',0.075,'01 10',2,1,TSSA
556.0,'10',0.925,'01 10',2,1,TSSA
557.0,'00',0.931,'00 01',2,1,TSSA
557.0,'01',0.069,'00 01',2,1,TSSA
558.0,'01',0.014,'01 10',2,1,TSSA
558.0,'10',0.986,'01 10',2,1,TSSA
559.0,'01',0.227,'01 10',2,1,TSSA
559.0,'10',0.773,'01 10',2,1,TSSA
560.0,'01',0.693,'01 10',2,1,TSSA
560.0,'10',0.307,'01 10',2,1,TSSA
561.0,'10',1.0,'10',1,1,TSSA
562.0,'10',1.0,'10',1,1,TSSA
563.0,'01',1.0,'01',1,1,TSSA
564.0,'01',0.817,'01 10',2,1,TSSA
564.0,'10',0.183,'01 10',2,1,TSSA
565.0,'01',1.0,'01',1,1,TSSA
566.0,'01',0.817,'01 10',2,1,TSSA
566.0,'10',0.183,'01 10',2,1,TSSA
567.0,'10',1.0,'10',1,1,TSSA
568.0,'01',1.0,'01',1,1,TSSA
569.0,'01',0.977,'01 10',2,1,TSSA
569.0,'10',0.023,'01 10',2,1,TSSA
570.0,'01',0.266,'01 10',2,1,TSSA
570.0,'10',0.734,'01 10',2,1,TSSA
571.0,'00',0.054,'00 01 10',3,1,TSSA
571.0,'01',0.581,'00 01 10',3,1,TSSA
571.0,'10',0.365,'00 01 10',3,1,TSSA
572.0,'00',0.081,'00 01 10',3,1,TSSA
572.0,'01',0.863,'00 01 10',3,1,TSSA
572.0,'10',0.056,'00 01 10',3,1,TSSA
573.0,'01',0.161,'01 10',2,1,TSSA
573.0,'10',0.839,'01 10',2,1,TSSA
574.0,'01',0.646,'01 10',2,1,TSSA
574.0,'10',0.354,'01 10',2,1,TSSA
575.0,'10',1.0,'10',1,1,TSSA
576.0,'00',0.001,'00 01 10',3,1,TSSA
576.0,'01',0.906,'00 01 10',3,1,TSSA
576.0,'10',0.093,'00 01 10',3,1,TSSA
577.0,'01',0.997,'01 10',2,1,TSSA
577.0,'10',0.003,'01 10',2,1,TSSA
578.0,'01',0.826,'01 10',2,1,TSSA
578.0,'10',0.174,'01 10',2,1,TSSA
579.0,'00',0.003,'00 01 10',3,1,TSSA
579.0,'01',0.11,'00 01 10',3,1,TSSA
579.0,'10',0.887,'00 01 10',3,1,TSSA
580.0,'01',0.841,'01 10',2,1,TSSA
580.0,'10',0.159,'01 10',2,1,TSSA
581.0,'10',1.0,'10',1,1,TSSA
582.0,'01',0.929,'01 10',2,1,TSSA
582.0,'10',0.071,'01 10',2,1,TSSA
583.0,'10',1.0,'10',1,1,TSSA
584.0,'01',0.077,'01 10',2,1,TSSA
584.0,'10',0.923,'01 10',2,1,TSSA
585.0,'10',1.0,'10',1,1,TSSA
586.0,'00',0.011,'00 01 10',3,1,TSSA
586.0,'01',0.775,'00 01 10',3,1,TSSA
586.0,'10',0.214,'00 01 10',3,1,TSSA
587.0,'01',0.073,'01 10',2,1,TSSA
587.0,'10',0.927,'01 10',2,1,TSSA
588.0,'00',0.311,'00 10',2,1,TSSA
588.0,'10',0.689,'00 10',2,1,TSSA
589.0,'01',0.306,'01 10',2,1,TSSA
589.0,'10',0.694,'01 10',2,1,TSSA
590.0,'01',0.355,'01 10',2,1,TSSA
590.0,'10',0.645,'01 10',2,1,TSSA
591.0,'01',0.801,'01 10',2,1,TSSA
591.0,'10',0.199,'01 10',2,1,TSSA
592.0,'01',0.28,'01 10',2,1,TSSA
592.0,'10',0.72,'01 10',2,1,TSSA
593.0,'01',0.024,'01 10',2,1,TSSA
593.0,'10',0.976,'01 10',2,1,TSSA
594.0,'01',0.067,'01 10',2,1,TSSA
594.0,'10',0.933,'01 10',2,1,TSSA
595.0,'01',0.184,'01 10',2,1,TSSA
595.0,'10',0.816,'01 10',2,1,TSSA
